url,Citazioni,location
conf/cassis/cassis2005,26,"Nice, France"
conf/conext/conext2012,1353,"Nice, France"
conf/popl/damp2007,124,"Nice, France"
conf/mm/mmsports2019,4,"Nice, France"
conf/pepm/pepm2007,104,"Nice, France"
conf/miccai/mcv2012,38,"Nice, France"
conf/lfp/lfp1990,823,"Nice, France"
conf/tphol/tphol99,346,"Nice, France"
conf/miccai/aecai2012,17,"Nice, France"
conf/cvrmed/cvrmed1995,472,"Nice, France"
conf/mm/madima2019,5,"Nice, France"
conf/cibb/cibb2013,12,"Nice, France"
conf/lata/lata2015,91,"Nice, France"
conf/tldi/tldi2007,123,"Nice, France"
conf/sgp/sgp2004,747,"Nice, France"
conf/prima/prima2017,39,"Nice, France"
conf/compgeom/compgeom97,645,"Nice, France"
conf/wafr/wafr2002,201,"Nice, France"
conf/conext/sw2012,141,"Nice, France"
conf/primelife/primelife2009,64,"Nice, France"
conf/ifip7/ifip7-1975-2,131,"Nice, France"
conf/programming/programming2018,30,"Nice, France"
conf/popl/popl2007,1089,"Nice, France"
conf/mm/avec2019,18,"Nice, France"
conf/qi/qi2018,2,"Nice, France"
conf/miccai/clip2012,20,"Nice, France"
conf/ectel/ectel2009,300,"Nice, France"
conf/sum/sum2016,34,"Nice, France"
conf/ifip7/ifip7-1975-1,20,"Nice, France"
conf/wdag/wdag89,262,"Nice, France"
conf/miccai/stacom2012,59,"Nice, France"
conf/miccai/mlmi2012,70,"Nice, France"
conf/mobility/mobility2009,158,"Nice, France"
conf/mm/ai4tv2019,14,"Nice, France"
conf/opodis/opodis2013,110,"Nice, France"
conf/mm/sumac2019,8,"Nice, France"
conf/padl/padl2007,214,"Nice, France"
conf/vmcai/vmcai2007,462,"Nice, France"
conf/cpaior/cpaior2004,274,"Nice, France"
conf/prib/prib2013,65,"Nice, France"
conf/mm/mm2019,572,"Nice, France"
conf/miccai/mbia2012,30,"Nice, France"
conf/miccai/col2012,56,"Nice, France - Abdominal Imaging"
conf/miccai/mcbr2012,29,"Nice, France - MCBR-CDS"
conf/miccai/meshmed2012,22,"Nice, France - MeshMed"
conf/miccai/stia2012,6,"Nice, France - STIA"
conf/vlsi/vlsisoc2006s,24,"Nice, France - Selected Papers"
conf/adbis/adbis2017w,28,"Nicosia, Cyprus"
conf/eagc/eagc2004,282,"Nicosia, Cyprus"
conf/icfca/icfca2011,78,"Nicosia, Cyprus"
conf/euromed/euromed2016-2,34,"Nicosia, Cyprus"
conf/adbis/adbis2017,41,"Nicosia, Cyprus"
conf/iccci/iccci2017-2,48,"Nicosia, Cyprus"
conf/pci/pci2019,3,"Nicosia, Cyprus"
conf/euromed/euromed2016-1,112,"Nicosia, Cyprus"
conf/euromed/euromed2018-2,15,"Nicosia, Cyprus"
conf/enter/enter2019,73,"Nicosia, Cyprus"
conf/asmta/asmta2008,66,"Nicosia, Cyprus"
conf/pci/pci2001,59,"Nicosia, Cyprus"
conf/iccci/iccci2017-1,52,"Nicosia, Cyprus"
conf/euromed/euromed2018-1,21,"Nicosia, Cyprus"
conf/sac/sac2004,2711,"Nicosia, Cyprus"
conf/fc/fc2018,129,"Nieuwpoort, Curaçao"
conf/fc/fc2018w,68,"Nieuwpoort, Curaçao"
conf/jsai/jsai2019,2,"Niigata, Japan"
conf/rfidsec/rfidsec2012,66,"Nijmegen, The Netherlands"
conf/mammo/iwdm1998,402,"Nijmegen, The Netherlands"
conf/primelife/pim2013,27,"Nijmegen, The Netherlands"
conf/ifl/ifl2013,16,"Nijmegen, The Netherlands"
conf/snn/snn1995,143,"Nijmegen, The Netherlands"
conf/fple/fple95,38,"Nijmegen, The Netherlands"
conf/iiix/iiix2012,175,"Nijmegen, The Netherlands"
conf/types/types93,222,"Nijmegen, The Netherlands"
conf/prib/prib2010,90,"Nijmegen, The Netherlands"
conf/wipsce/wipsce2017,77,"Nijmegen, The Netherlands"
conf/icdsci/icdsci2019,2,"Ningbo, China"
conf/birthday/francez2009,36,Nissim Francez 2009
conf/wob/bsb2018,7,"Niterói, Brazil"
conf/facs2/facs2015,50,"Niterói, Brazil"
conf/russir/russir2014,14,"Nizhniy, Novgorod, Russia"
conf/csr/csr2012,68,"Nizhny Novgorod, Russia"
conf/pact/pact2017,63,"Nizhny Novgorod, Russia"
conf/lion/lion2017,52,"Nizhny Novgorod, Russia"
conf/cai/cai2019,7,"Niš, Serbia"
conf/ic3/ic3-2009,185,"Noida, India"
conf/ic3/ic3-2011,95,"Noida, India"
conf/ic3/ic3-2010-1,106,"Noida, India"
conf/ic3/ic3-2010-2,50,"Noida, India"
conf/ic3/ic3-2012,102,"Noida, India"
conf/einip/einip1996,12,Nonlinear Image Processing 1996
conf/einip/einip1999,57,Nonlinear Image Processing 1999
conf/einip/einip2000,15,Nonlinear Image Processing 2000
conf/icalp/icalp80,495,"Noordweijkerhout, The Netherland"
conf/db-workshops/prisma90,38,"Noordwijk, The Netherlands"
conf/webist/webist2011sp,19,"Noordwijkerhout, The Netherlands"
conf/rex/rex93,323,"Noordwijkerhout, The Netherlands"
conf/simultech/simultech2011s,16,"Noordwijkerhout, The Netherlands"
conf/bmsd/bmsd2014,7,"Noordwijkerhout, The Netherlands"
conf/ih/ih2002,594,"Noordwijkerhout, The Netherlands"
conf/ewspt/ewspt1995,90,"Noordwijkerhout, The Netherlands"
conf/bmsd/bmsd2013,21,"Noordwijkerhout, The Netherlands"
conf/fm/vdme1991-1,248,"Noordwijkerhout, The Netherlands, Volume 1"
conf/eurocolt/eurocolt1999,158,"Nordkirchen, Germany"
conf/siguccs/siguccs2010,39,"Norfolk, VA, USA"
conf/isbra/isbra2015,54,"Norfolk, VA, USA"
conf/sigcse/sigcse2004,376,"Norfolt, VA, USA"
conf/sfp/tfp2010,29,"Norman, OK, USA"
conf/audio/audio2016,40,"Norrköping, Sweden"
conf/eurova-ws/eurova-ws2020,1,"Norrköping, Sweden"
conf/scia/scia2019,23,"Norrköping, Sweden"
conf/mlvis-ws/mlvis-ws2020,1,"Norrköping, Sweden"
conf/eurographics/eg-education2010,3,"Norrköping, Sweden - Education Papers"
conf/sigmetrics/sigmetrics86,176,"North Carolina, USA"
conf/compgeom/compgeom91,268,"North Conway, NH, USA"
conf/sigcomm/sigcomm1983,77,"North Falmouth, Massachusetts, USA"
conf/iccms/iccms2019,9,"North Rockhampton, QLD, Australia"
conf/ictir/ictir2015,333,"Northampton, Massachusetts, USA"
conf/stoc/stoc70,102,"Northampton, Massachusetts, USA"
conf/icannga/icannga1997,298,"Norwich, UK"
conf/ssdgp/ssdgp2006,60,"Nottingham, UK"
conf/audio/audio2019,44,"Nottingham, UK"
conf/httf/httf2019,29,"Nottingham, UK"
conf/ecce/ecce2016,41,"Nottingham, UK"
conf/ht/ht2003,398,"Nottingham, UK"
conf/types/types2006,139,"Nottingham, UK"
conf/ukci/ukci2018,39,"Nottingham, UK"
conf/huc/ubicomp2004,796,"Nottingham, UK"
conf/ekaw/ekaw1996,58,"Nottingham, UK"
conf/automotiveUI/automotiveUI2015,378,"Nottingham, United Kingdom"
conf/intenv/intenv2011w,1,"Nottingham, United Kingdom"
conf/automotiveUI/automotiveUI2015a,100,"Nottingham, United Kingdom - Adjunct Proceedings"
conf/wg/wg2014,90,"Nouan-le-Fuzelier, France"
conf/fmmb/fmmb2014,12,"Nouméa, New Caledonia"
conf/nspw/nspw2004,105,"Nova Scotia, Canada"
conf/helmeto/helmeto2019,2,"Novedrate, CO, Italy"
conf/eleot/eleot2015,30,"Novedrate, Italy"
conf/sgames/sgames2015,14,"Novedrate, Italy"
conf/adbis/adbis2010,99,"Novi Sad, Serbia"
conf/wims/wims2018,62,"Novi Sad, Serbia"
conf/bci/bci2012,100,"Novi Sad, Serbia"
conf/tlca/tlca2011,65,"Novi Sad, Serbia"
conf/specom/specom2014,89,"Novi Sad, Serbia"
conf/ifip5-7/apms2020-2,1,"Novi Sad, Serbia"
conf/ershov/ershov2001,125,"Novosibirsk, Russia"
conf/csr/csr2009,50,"Novosibirsk, Russia"
conf/ershov/ershov2003,137,"Novosibirsk, Russia"
conf/ershov/ershov2019,5,"Novosibirsk, Russia"
conf/ershov/ershov2009,98,"Novosibirsk, Russia"
conf/ershov/ershov2006,125,"Novosibirsk, Russia"
conf/motor/motor2020,1,"Novosibirsk, Russia"
conf/csr/csr2019,25,"Novosibirsk, Russia"
conf/ershov/ershov1975,28,"Novosibirsk, Russia"
conf/pact/pact2003,85,"Novosibirsk, Russia"
conf/pact/pact2001,146,"Novosibirsk, Russia"
conf/pact/pact2009,98,"Novosibirsk, Russia"
conf/ershov/ershov1972,49,"Novosibirsk, Russia"
conf/ershov/ershov1999,87,"Novosibirsk, Russia"
conf/ershov/ershov1996,80,"Novosibirsk, Russia"
conf/ershov/ershov2011,97,"Novosibirsk, Russia"
conf/kont/kont2007,39,"Novosibirsk, Russia / KPP 2007"
conf/ifip7/ifip7-1974,43,"Novosibirsk, USSR"
conf/mfcs/mfcs2009,227,"Novy Smokovec, High Tatras, Slovakia"
conf/sofsem/sofsem2008,270,"Novy Smokovec, High Tatras, Slovakia"
conf/sofsem/sofsem2011,172,"Nový Smokovec, Slovakia"
conf/sofsem/sofsem2014,143,"Nový Smokovec, Slovakia"
conf/sofsem/sofsem2019,26,"Nový Smokovec, Slovakia"
conf/dagstuhl/ns2003,101,Numerical Software with Result Verification 2003
conf/dagstuhl/nv2008,50,Numerical Validation in Current Hardware Architectures 2008
conf/sigcpr/cpr2020,1,"Nuremberg, Germany"
conf/tcc/tcc2019-2,28,"Nuremberg, Germany"
conf/eurosys/eurosys2009,1355,"Nuremberg, Germany"
conf/ecmdafa/ecmdafa2005,266,"Nuremberg, Germany"
conf/arcs/arcs2016,67,"Nuremberg, Germany"
conf/safecomp/safecomp2007,237,"Nuremberg, Germany"
conf/ami/ami2008,129,"Nuremberg, Germany"
conf/tcc/tcc2019-1,15,"Nuremberg, Germany"
conf/sns/sns2009,312,"Nuremberg, Germany"
conf/ami/amiw2008,18,"Nuremberg, Germany - Workshops"
conf/eurosec/eurosec2009,108,"Nuremburg, Germany"
conf/aplas/aplas2019,7,"Nusa Dua, Bali, Indonesia"
conf/wims/wims2016,12,"Nîmes, France"
conf/opodis/opodis2009,124,"Nîmes, France"
conf/ifip5-8/iwei2015,26,"Nîmes, France"
conf/konvens/konvens1992,37,"Nürnberg, Germany"
conf/icftcs/icftcs1991,75,"Nürnberg, Germany"
conf/hipeac/mils2017,1,"Nürnberg, Germany"
conf/portability/portability1976,22,"Oak Brook, Illinois, USA"
conf/csiirw/csiirw2009,242,"Oak Ridge, TN, USA"
conf/csiirw/csiirw2010,248,"Oak Ridge, TN, USA"
conf/csiirw/cisr2015,86,"Oak Ridge, TN, USA"
conf/csiirw/csiirw2011,161,"Oak Ridge, TN, USA"
conf/csiirw/cisr2014,128,"Oak Ridge, TN, USA"
conf/csiirw/cisrc2016,72,"Oak Ridge, TN, USA"
conf/csiirw/csiirw2013,170,"Oak Ridge, TN, USA"
conf/csiirw/cisrc2017,38,"Oak Ridge, TN, USA"
conf/icons2/icons2020,1,"Oak Ridge, Tennessee, USA"
conf/recomb/recomb2007,337,"Oakland, CA, USA"
conf/latin/latin2010,214,"Oaxaca, Mexico"
conf/dagm/dagm1990,44,"Oberkochen-Aalen, Germany"
conf/loca/loca2005,455,"Oberpfaffenhofen near Munich, Germany"
conf/loca/loca2007,327,"Oberpfaffenhofen, Germany"
conf/dagm/dagm1978,36,"Oberpfaffenhofen, Germany"
conf/nets4cars/nets4cars2011,136,"Oberpfaffenhofen, Germany"
conf/dagstuhl/oaf2003,37,"Objects, Agents, and Features 2003"
conf/scis/scis2018,1,"Odder, Denmark"
conf/maamaw/maamaw1994,28,"Odense, Denmark"
conf/ppdp/ppdp2011,100,"Odense, Denmark"
conf/wikis/wikis2006,51,"Odense, Denmark"
conf/sab/sab2012,85,"Odense, Denmark"
conf/racs/racs2016,45,"Odense, Denmark"
conf/wflp/wflp2011,47,"Odense, Denmark"
conf/lopstr/lopstr2011,43,"Odense, Denmark"
conf/ht/ht2006,223,"Odense, Denmark"
conf/icaris/icaris2006,235,"Oeiras, Portugal"
conf/nets4cars/nets4cars2014,43,"Offenburg, Germany"
conf/fois/fois2001,852,"Ogunquit, Maine, USA"
conf/adbis/adbis2014-2,41,"Ohrid, Macedonia"
conf/ictinnovations/ictinnovations2013,35,"Ohrid, Macedonia"
conf/ictinnovations/ictinnovations2014,57,"Ohrid, Macedonia"
conf/ictinnovations/ictinnovations2018,19,"Ohrid, Macedonia"
conf/adbis/adbis2014,58,"Ohrid, Macedonia"
conf/ictinnovations/ictinnovations2010,17,"Ohrid, Macedonia"
conf/ictinnovations/ictinnovations2012,46,"Ohrid, Macedonia"
conf/ictinnovations/ictinnovations2015,29,"Ohrid, Macedonia"
conf/ictinnovations/ictinnovations2009,41,"Ohrid, Macedonia"
conf/ictinnovations/ictinnovations2016,12,"Ohrid, Macedonia"
conf/ictinnovations/ictinnovations2019,3,"Ohrid, North Macedonia"
conf/fabulous/fabulous2015,90,"Ohrid, Republic of Macedonia"
conf/RelMiCS/RelMiCS2001,83,"Oisterwijk, The Netherlands"
conf/tableaux/tableaux98,249,"Oisterwijk, The Netherlands"
conf/incos/incos2019,39,"Oita, Japan"
conf/nbis/nbis2019,47,"Oita, Japan"
conf/iwsec/iwsec2013,71,"Okinawa, Japan"
conf/fc/fc2013,836,"Okinawa, Japan"
conf/pg/pg2016s,3,"Okinawa, Japan - Short Papers"
conf/fc/fc2013w,90,"Okinawa, Japan - Workshops"
conf/schule/schule1991,8,Oldenburg
conf/btw/btw2001,90,Oldenburg
conf/issep/issep2013,65,"Oldenburg, Germany"
conf/automotiveUI/automotiveUI2017,267,"Oldenburg, Germany"
conf/itee/itee2007,50,"Oldenburg, Germany"
conf/buis/buis2013,15,"Oldenburg, Germany"
conf/rehab/rehab2014,23,"Oldenburg, Germany"
conf/gmds/gmds2017,4,"Oldenburg, Germany"
conf/mhci/mhci2020,1,"Oldenburg, Germany"
conf/automotiveUI/automotiveUI2017a,147,"Oldenburg, Germany - Adjunct Proceedings"
conf/worldcist/worldcist2013,167,"Olhão, Algarve, Portugal"
conf/itn-dch/itn-dch2017,18,"Olimje, Slovenia"
conf/cartocon/cartocon2014,58,"Olomouc, Czech Republic"
conf/agop/agop2019,4,"Olomouc, Czech Republic"
conf/cisim/cisim2018,29,"Olomouc, Czech Republic"
conf/mfcs/mfcs79,282,"Olomouc, Czechoslovakia"
conf/rskt/ijcsr2017,55,"Olsztyn, Poland"
conf/rskt/ijcsr2017-2,57,"Olsztyn, Poland"
conf/afp/afp1996,85,"Olympia, WA, USA"
conf/brain/brain2016,27,"Omaha, NE, USA"
conf/criwg/criwg2008,74,"Omaha, NE, USA"
conf/itqm/itqm2018,77,"Omaha, Nebraska, USA"
conf/dimacs/dimacs7,93,On-Line Algorithms 1991
conf/iconference/iconference2020,7,"Online event [Boras, Sweden]"
conf/evoW/evoappl2020,6,"Online event [Seville, Spain]"
conf/evoW/evocop2020,4,"Online event [Seville, Spain]"
conf/evoW/evomusart2020,3,"Online event [Seville, Spain]"
conf/sac/sac2020,53,"Online event, [Brno, Czech Republic]"
conf/ac/os,624,Operating Systems 1978
conf/ibm/os1980,10,"Operating Systems Engineering 1980, Amagi, Japan"
conf/rrnr/rrnr2014,61,"Opole, Poland"
conf/bci2/bci2018,14,"Opole, Poland"
conf/fg/fg2013,24,"Opole, Poland / Düsseldorf, Germany"
conf/fg/fg2013,28,"Opole, Poland / Düsseldorf, Germany"
conf/ciia/ciia2018,33,"Oran, Algeria"
conf/huc/ubicomp2006,1636,"Orange County, CA, USA"
conf/sosp/sosp85,926,"Orcas Island, Washington, USA"
conf/asm/abz2010,188,"Orford, QC, Canada"
conf/icccs/icccs2011,338,"Orissa, India"
conf/iwcls/iwcls1999,467,"Orland, FL, USA"
conf/icse/icse2002,967,"Orlanda, FL, USA"
conf/icse/wads2002,222,"Orlanda, FL, USA - Workshop on Software Architectures for Dependable Systems (WADS)"
conf/spieVIP/spieVIP2006,77,"Orlando (Kissimmee), Florida, USA"
conf/sigbdp/sigbdp1990,50,"Orlando, FL USA"
conf/gis/healthgis2013,27,"Orlando, FL, USA"
conf/sigite/sigite2013,123,"Orlando, FL, USA"
conf/spieVIP/spieVIP1999,24,"Orlando, FL, USA"
conf/hci/hci2019-5,21,"Orlando, FL, USA"
conf/bcb/bcb2012,205,"Orlando, FL, USA"
conf/gis/gis2013,881,"Orlando, FL, USA"
conf/gis/geocrowd2013,53,"Orlando, FL, USA"
conf/jsspp/jsspp2017,15,"Orlando, FL, USA"
conf/mm/mm2014,2688,"Orlando, FL, USA"
conf/hci/hci2019-24,10,"Orlando, FL, USA"
conf/hci/hci2019-20,10,"Orlando, FL, USA"
conf/wcae/wcae1999,3,"Orlando, FL, USA"
conf/spieVIP/spieVIP1993,59,"Orlando, FL, USA"
conf/hci/hci2019-30,12,"Orlando, FL, USA"
conf/hci/hci2019-3,10,"Orlando, FL, USA"
conf/hci/hci2019-31,19,"Orlando, FL, USA"
conf/hci/hci2019-33,10,"Orlando, FL, USA"
conf/hci/hci2019-34,5,"Orlando, FL, USA"
conf/hci/hci2019-35,12,"Orlando, FL, USA"
conf/hci/hci2019-37,7,"Orlando, FL, USA"
conf/conext/encp2019,4,"Orlando, FL, USA"
conf/hci/hci2019-32,32,"Orlando, FL, USA"
conf/gis/isa2013,15,"Orlando, FL, USA"
conf/hci/hci2019-6,1,"Orlando, FL, USA"
conf/securecomm/securecomm2019-2,3,"Orlando, FL, USA"
conf/ppopp/ppaa2014,75,"Orlando, FL, USA"
conf/spieVIP/spieVIP1992,25,"Orlando, FL, USA"
conf/gis/bigspatial2013,49,"Orlando, FL, USA"
conf/siguccs/siguccs2018,11,"Orlando, FL, USA"
conf/conext/conext2019,33,"Orlando, FL, USA"
conf/gis/comp2013,11,"Orlando, FL, USA"
conf/spieVIP/spieVIP1994,16,"Orlando, FL, USA"
conf/conext/bigdama2019,2,"Orlando, FL, USA"
conf/ppopp/ppopp2014,519,"Orlando, FL, USA"
conf/spieVIP/spieVIP1996,12,"Orlando, FL, USA"
conf/ppopp/wpmvp2014,61,"Orlando, FL, USA"
conf/securecomm/securecomm2019-1,5,"Orlando, FL, USA"
conf/gis/cts2013,56,"Orlando, FL, USA"
conf/gis/mobigis2013,25,"Orlando, FL, USA"
conf/gis/mapinteract2013,42,"Orlando, FL, USA"
conf/si3d/si3d2013,253,"Orlando, FL, USA"
conf/spieVIP/spieVIP1997,32,"Orlando, FL, USA"
conf/hci/hci2019-2,19,"Orlando, FL, USA"
conf/hci/hci2019-4,7,"Orlando, FL, USA"
conf/gis/lbsn2013,38,"Orlando, FL, USA"
conf/hci/hci2019-1,13,"Orlando, FL, USA"
conf/hci/hci2019-16,15,"Orlando, FL, USA"
conf/hci/hci2019-13,31,"Orlando, FL, USA"
conf/riit/riit2013,37,"Orlando, FL, USA"
conf/hci/hci2019-11,7,"Orlando, FL, USA"
conf/hci/hci2019-26,13,"Orlando, FL, USA"
conf/acsac/acsac2017,156,"Orlando, FL, USA"
conf/hci/hci2019-28,33,"Orlando, FL, USA"
conf/spieVIP/spieVIP1998,40,"Orlando, FL, USA"
conf/spieVIP/spieVIP1995,56,"Orlando, FL, USA"
conf/acsac/acsac2012,826,"Orlando, FL, USA"
conf/ppopp/pmam2014,15,"Orlando, FL, USA"
conf/acsac/acsac2011,882,"Orlando, FL, USA"
conf/sspr/sspr2008,436,"Orlando, FL, USA"
conf/spieVIP/spieVIP2005,65,"Orlando, FL, USA"
conf/assets/assets2010,503,"Orlando, FL, USA"
conf/spieVIP/spieVIP2002,69,"Orlando, FL, USA"
conf/spieVIP/spieVIP2001,18,"Orlando, FL, USA"
conf/spieVIP/spieVIP2000,36,"Orlando, FL, USA"
conf/hci/hci2019-14,8,"Orlando, FL, USA"
conf/spieVIP/spieVIP2004,66,"Orlando, FL, USA"
conf/hci/hci2019-7,18,"Orlando, FL, USA"
conf/hci/hci2019-15,20,"Orlando, FL, USA"
conf/hci/hci2019-18,13,"Orlando, FL, USA"
conf/spieVIP/spieVIP2003,62,"Orlando, FL, USA"
conf/siggraph/siggraph1998,5613,"Orlando, FL, USA"
conf/hci/hci2019-19,6,"Orlando, FL, USA"
conf/hci/hci2019-9,16,"Orlando, FL, USA"
conf/hci/hci2019lbp,12,"Orlando, FL, USA"
conf/iccbss/iccbss2002,177,"Orlando, FL, USA"
conf/mascots/mascotst2003,298,"Orlando, FL, USA"
conf/ifip11-9/df2013,38,"Orlando, FL, USA"
conf/hci/hci2019-29,18,"Orlando, FL, USA"
conf/stast/stast2017,10,"Orlando, FL, USA"
conf/hci/hci2019-10,17,"Orlando, FL, USA"
conf/hci/hci2019-27,32,"Orlando, FL, USA"
conf/hci/hci2019-12,6,"Orlando, FL, USA"
conf/hci/hci2019-21,22,"Orlando, FL, USA"
conf/ifip11-9/df2015,41,"Orlando, FL, USA"
conf/hci/hci2019-22,5,"Orlando, FL, USA"
conf/hci/hci2019-25,12,"Orlando, FL, USA"
conf/hci/hci2019-17,14,"Orlando, FL, USA"
conf/ifip11-9/df2019,3,"Orlando, FL, USA"
conf/ifip11-9/df2017,25,"Orlando, FL, USA"
conf/hci/hci2019-23,11,"Orlando, FL, USA"
conf/siggraph/siggraph1994,3259,"Orlando, FL, USA"
conf/hci/hci2019-8,29,"Orlando, FL, USA"
conf/conext/conext2019c,1,"Orlando, FL, USA - Companion"
conf/gis/iwgs2013,44,"Orlando, FL, USA - Workshop on GeoStreaming"
conf/oopsla/oopsla87,1530,"Orlando, Florida"
conf/selmas/selmas2002,123,"Orlando, Florida"
conf/sigmod/sigmod82,423,"Orlando, Florida"
conf/pldi/pldi94,1417,"Orlando, Florida"
conf/fdg/fdg2009,460,"Orlando, Florida, USA"
conf/hci/hci2011-13,131,"Orlando, Florida, USA"
conf/ancs/ancs2007,447,"Orlando, Florida, USA"
conf/hci/hci2011-20,124,"Orlando, Florida, USA"
conf/sigada/triada92,34,"Orlando, Florida, USA"
conf/hci/hci2011-11,133,"Orlando, Florida, USA"
conf/hci/hci2011-2,172,"Orlando, Florida, USA"
conf/hci/hci2011-19,88,"Orlando, Florida, USA"
conf/mm/avec2014,243,"Orlando, Florida, USA"
conf/hci/hci2011-18,43,"Orlando, Florida, USA"
conf/huc/ubicomp2009,898,"Orlando, Florida, USA"
conf/hci/hci2011-21,100,"Orlando, Florida, USA"
conf/dls/dls2009,58,"Orlando, Florida, USA"
conf/hci/hci2011-15,109,"Orlando, Florida, USA"
conf/cgo/odes2014,9,"Orlando, Florida, USA"
conf/hci/hci2011-23,82,"Orlando, Florida, USA"
conf/hci/hci2011-14,95,"Orlando, Florida, USA"
conf/hci/hci2011-4,112,"Orlando, Florida, USA"
conf/spieVIP/spieVIP2011,5,"Orlando, Florida, USA"
conf/hci/hci2011-16,93,"Orlando, Florida, USA"
conf/hci/hci2011-22,88,"Orlando, Florida, USA"
conf/hci/hci2011-8,103,"Orlando, Florida, USA"
conf/hci/hci2011-9,125,"Orlando, Florida, USA"
conf/wikis/wikis2009,4,"Orlando, Florida, USA"
conf/tapia/tapia2007,6,"Orlando, Florida, USA"
conf/gir/gir2013,78,"Orlando, Florida, USA"
conf/ipps/ippsw1998,323,"Orlando, Florida, USA"
conf/popl/popl91,891,"Orlando, Florida, USA"
conf/hci/hci2011-17,83,"Orlando, Florida, USA"
conf/hci/hci2011-10,158,"Orlando, Florida, USA"
conf/ecows/mashups2010,35,"Orlando, Florida, USA"
conf/spieVIP/spieVIP2007,22,"Orlando, Florida, USA"
conf/hci/hci2011-3,137,"Orlando, Florida, USA"
conf/iwpse/iwpse2002,247,"Orlando, Florida, USA"
conf/ruleml/ruleml2007,105,"Orlando, Florida, USA"
conf/spieVIP/spieVIP2008,42,"Orlando, Florida, USA"
conf/ruleml/ruleml2008,140,"Orlando, Florida, USA"
conf/springsim/springsim2010,326,"Orlando, Florida, USA"
conf/atal/atal1999,348,"Orlando, Florida, USA"
conf/spieVIP/spieVIP2009,21,"Orlando, Florida, USA"
conf/lfp/lfp1994,381,"Orlando, Florida, USA"
conf/edo/sem2002,52,"Orlando, Florida, USA"
conf/sdm/sdm2004,1702,"Orlando, Florida, USA"
conf/spieVIP/spieVIP2010,18,"Orlando, Florida, USA"
conf/glvlsi/glvlsi2008,468,"Orlando, Florida, USA"
conf/hci/hci2011-12,71,"Orlando, Florida, USA"
conf/dac/dac90,1069,"Orlando, Florida, USA"
conf/hci/hci2011-1,158,"Orlando, Florida, USA"
conf/iui/iui1993,297,"Orlando, Florida, USA"
conf/iui/iui1997,369,"Orlando, Florida, USA"
conf/huc/melt2009,230,"Orlando, Florida, USA"
conf/ACMse/ACMse1979,8,"Orlando, Florida, USA"
conf/hci/hci2011-5,103,"Orlando, Florida, USA"
conf/hci/hci2011-6,204,"Orlando, Florida, USA"
conf/hci/hci2011-7,134,"Orlando, Florida, USA"
conf/uist/uist2001,1199,"Orlando, Florida, USA"
conf/siguccs/siguccs2007,116,"Orlando, Florida, USA"
conf/siggraph/siggraph1998aa,153,"Orlando, Florida, USA - Abstracts and Applications"
conf/oopsla/oopsla2009c,581,"Orlando, Florida, USA - Companion"
conf/mm/crowdmm2014,62,"Orlando, Florida, USA - CrowdMM"
conf/mm/emasc2014,40,"Orlando, Florida, USA - EMASC"
conf/siggraph/siggraph1998catalog,44,"Orlando, Florida, USA - Electronic Art and Animation Catalog"
conf/siggraph/siggraph1999catalog,12,"Orlando, Florida, USA - Electronic Art and Animation Catalog"
conf/mm/geomm2014,26,"Orlando, Florida, USA - GeoMM"
conf/mm/huevent2014,41,"Orlando, Florida, USA - HuEvent"
conf/mm/immersiveme2014,38,"Orlando, Florida, USA - ImmersiveMe"
conf/mm/maed2014,14,"Orlando, Florida, USA - MAED"
conf/mm/pivp2014,27,"Orlando, Florida, USA - PIVP"
conf/oopsla/oopsla2009,749,"Orlando, Florida, USA - Proceedings"
conf/mm/sam2014,68,"Orlando, Florida, USA - SAM"
conf/mm/sg2014,43,"Orlando, Florida, USA - SeriousGames"
conf/sigada/triada92-t1,40,"Orlando, Florida, USA - Tutorials, Volume 1"
conf/sigada/triada92-t2,2,"Orlando, Florida, USA - Tutorials, Volume 2"
conf/mm/mm1999-1,970,"Orlando, Florida, USA - Volume 1"
conf/mm/mm1999-2,305,"Orlando, Florida, USA - Volume 2"
conf/mm/wcpr2014,50,"Orlando, Florida, USA - WCPR"
conf/mm/wismm2014,49,"Orlando, Florida, USA - WISMM"
conf/canpc/canpc99,55,"Orlando, Forida, USA"
